transaction_id,meter_number,customer_category,avg_monthly_consumption,consumption_variance,token_purchase_freq,purchased_to_measured_ratio,night_consumption_ratio,tamper_flag_count,authorized_vending,zone_fraud_rate,consumption_anomaly_score,token_reuse_flag,is_fraud
742,MTR000742,Commercial,238.52596576862263,3.030052788776858,4.0,0.8868220164023861,0.2522030596966649,0.0,1,0.09845568187821709,-1.4806686105051354,0,0
743,MTR000743,Commercial,275.2773290074313,5.406007385575481,1.0,1.1401363534764242,0.1314802655543213,0.0,1,0.05928832618225151,-0.9083905087417888,0,0
744,MTR000744,Residential,180.17148701010314,39.696606837079756,2.0,1.0760132635739104,0.31496472040698764,0.0,1,0.035734757515391916,1.2641469330195916,0,0
745,MTR000745,Residential,10.966377934421772,61.17744622568828,14.0,6.274791856046869,0.00801094048133462,5.0,1,0.28254721533410326,4.3914238192926645,1,1
746,MTR000746,Commercial,221.51662368760458,5.558983199084031,1.0,1.092433103984303,0.1652155312831823,0.0,1,0.08939330052643149,-0.7033034943896986,0,0
747,MTR000747,Residential,154.41026736883595,17.414519858995025,2.0,1.086130339760762,0.31058344737237653,1.0,1,0.046062754440035436,1.6420460265408803,0,0
748,MTR000748,Residential,109.14988717047358,3.011117910951997,5.0,1.0776021654060342,0.3549406782407062,0.0,1,0.050673954158823475,0.6526194827082865,0,0
749,MTR000749,Commercial,103.81990942129069,14.643720107394406,1.0,0.8699866262102384,0.31980570741904046,0.0,1,0.07579480773116248,-0.23691609664308655,0,0
750,MTR000750,Industrial,79.359614905591,8.180784291216224,2.0,1.0765709593599855,0.21477211174468203,0.0,1,0.08442828045552599,-0.7935484020024962,0,0
751,MTR000751,Residential,127.71839752622354,3.659115291094324,4.0,1.0061116649322903,0.3029974913484954,0.0,1,0.0435393019400485,-0.24111033331156673,0,0
752,MTR000752,Commercial,280.86767040417493,15.86308765969856,4.0,1.033932278786677,0.11171685364493172,0.0,1,0.07157308075627755,-0.18824134181243313,0,0
753,MTR000753,Residential,12.013537626280142,68.61096800832432,14.0,5.742645672739574,0.0008287727190714822,14.0,0,0.5799173026332456,3.893958270286488,1,1
754,MTR000754,Residential,22.352537289865683,0.027911063046447415,17.0,5.976134737207256,0.8334793312403115,4.0,0,0.42043370054887175,4.256526389257002,0,1
755,MTR000755,Residential,241.49045539813287,20.910683071198292,2.0,0.9977268068195784,0.323370158563095,0.0,1,0.08267607264215482,0.21463293373072997,0,0
756,MTR000756,Industrial,198.18042847113006,14.708816030487954,4.0,1.0657589681540962,0.21263533601716378,0.0,1,0.05265086692653069,0.40478241203229937,0,0
757,MTR000757,Residential,268.2524194699814,38.403215423457844,1.0,1.0389651111013598,0.2318326843886463,0.0,1,0.08543528176749143,-1.4039617898684593,0,0
758,MTR000758,Residential,229.92855562745018,22.70550406911695,5.0,1.0750252224845986,0.1403108841676071,0.0,1,0.071203689794912,0.5798405420406606,0,0
759,MTR000759,Residential,290.13958581806844,23.46312818968305,2.0,0.8823471021555841,0.33789567499448425,0.0,1,0.04790800931829277,1.9498436992081356,0,0
760,MTR000760,Residential,121.04577540275305,23.601943681959145,2.0,1.0551940997680567,0.3812961356673935,0.0,1,0.07706778142990278,0.02650249733674604,0,0
761,MTR000761,Residential,280.7302517711564,28.786623043790772,5.0,0.9464751821087395,0.11909541110038824,0.0,1,0.07216654285516243,1.2767478267369412,0,0
762,MTR000762,Commercial,102.62821919747637,32.54035117133749,4.0,1.0041899537567935,0.19685798325083576,0.0,1,0.04623741287957611,1.1030866986360894,0,0
763,MTR000763,Residential,256.76255177401447,21.985969922255457,1.0,0.9857600932087901,0.2346222252542519,1.0,1,0.051321030086165176,1.0688157494066521,0,0
764,MTR000764,Residential,215.9305399131264,35.97547203179813,1.0,0.9471806698234101,0.3320551756813883,0.0,1,0.04728914711523069,-0.5716243057807141,0,0
765,MTR000765,Residential,119.17686022556279,7.204732112680962,3.0,0.9724042500994806,0.39144761694196417,0.0,1,0.0820550403875768,-0.4572417281540864,0,0
766,MTR000766,Residential,197.41964410069866,21.157047992900658,5.0,1.0848953948728086,0.21546383826529455,0.0,1,0.06906644282570046,-0.6540313025406922,0,0
767,MTR000767,Commercial,89.7265492912926,30.960925577112334,2.0,1.1129287824527303,0.3944655213751662,0.0,1,0.0715808047880559,0.19658102748687123,0,0
768,MTR000768,Commercial,147.98888912971762,8.339528788109988,5.0,1.1182322795193842,0.15278248974347863,0.0,1,0.03394108764724989,1.8935781280472186,0,0
769,MTR000769,Residential,44.75129340026252,30.625891411411768,4.0,0.9207702600094865,0.12205248304080259,0.0,1,0.04131052873018705,0.4083653846330007,0,0
770,MTR000770,Commercial,250.80203906137518,6.302786483846765,2.0,0.9221336691027727,0.28715876248519884,0.0,1,0.08614732451026416,0.8867967337416932,0,0
771,MTR000771,Residential,110.97816010688587,3.4748920168484805,1.0,1.048051792494087,0.32773572867527806,0.0,1,0.04683758317687245,-0.15172922009935605,0,0
772,MTR000772,Commercial,100.14696688732315,26.625152086098137,3.0,1.132573163455444,0.3974137655344887,0.0,1,0.03737764076395877,-0.04598859936864269,0,0
773,MTR000773,Commercial,187.25411771595654,30.103403428228187,4.0,0.8853029537935897,0.18074609229132693,0.0,1,0.033794186445307475,0.015815352829782095,0,0
774,MTR000774,Residential,258.11633396175273,22.763468820061018,1.0,1.1341681082040131,0.3716052706981111,0.0,1,0.060192418101253156,-0.13670900942716302,0,0
775,MTR000775,Residential,283.39018271782174,7.878024231024725,1.0,1.067190362132055,0.357029166261839,0.0,1,0.08255183925681836,-1.8172910271829297,0,0
776,MTR000776,Commercial,180.33192595061075,18.998632213315137,5.0,1.0981830864615816,0.3346138908888971,0.0,1,0.07996671381408052,-1.2890029022417357,0,0
777,MTR000777,Residential,218.0957224467609,11.784210226713833,5.0,1.0480007813723797,0.29352535105894895,0.0,1,0.04807803206669996,-0.3391673259548298,0,0
778,MTR000778,Residential,249.90649029901266,15.044468584449035,1.0,1.147139719618473,0.2698573262192221,0.0,1,0.07175159774929757,-0.575925123744614,0,0
779,MTR000779,Residential,265.3977524912126,10.377878277976054,5.0,1.11558484872907,0.3572852499304836,0.0,1,0.0659859552350954,0.39237591556008394,0,0
780,MTR000780,Residential,158.88460749304835,12.427680002155906,2.0,1.1415742390377053,0.3782383840730281,0.0,1,0.03271155420820637,-1.0605087276582512,0,0
781,MTR000781,Commercial,183.775740483118,24.454811527434618,5.0,0.9855575995402721,0.34982711676131134,0.0,1,0.030488622711928894,0.10130447953948206,0,0
782,MTR000782,Residential,244.53613524905137,37.98231017949964,5.0,0.8833649725006646,0.26534938044209583,0.0,1,0.043881991122558285,0.9346922205690409,0,0
783,MTR000783,Commercial,296.87366837013985,19.926739756853223,5.0,1.0002990509836587,0.21271023232662511,0.0,1,0.039046051179320994,0.6179201137051002,0,0
784,MTR000784,Residential,88.24998337764262,11.657596644856948,2.0,0.8633980086631671,0.21312495216549646,0.0,1,0.07131033067089952,0.7203431916363391,0,0
785,MTR000785,Residential,218.23419687725473,21.88000969307038,2.0,1.0196416394650751,0.21148828553152066,0.0,1,0.07652865462206568,1.7729492629702877,0,0
786,MTR000786,Commercial,262.6565440225832,30.95724339948394,1.0,1.0273186234146967,0.2652886664256173,0.0,1,0.07818573630634582,-0.3251165549650532,0,0
787,MTR000787,Residential,208.06661504585833,28.977456790501357,2.0,0.9726027936376591,0.12904361697854294,0.0,1,0.09109559198365019,0.4930968550982751,0,0
788,MTR000788,Residential,47.64621201571444,39.97531141794361,4.0,1.0943523904391594,0.18272387817551095,0.0,1,0.08940585229093159,-0.3546188052204507,0,0
789,MTR000789,Residential,271.8321899570702,3.5090258877453944,1.0,1.149594365480266,0.2219684510270978,0.0,1,0.04857019607487055,0.14810092555017257,0,0
790,MTR000790,Residential,230.5307607239949,9.78921084738461,3.0,1.0921539310607473,0.14888093169071384,0.0,1,0.09051021243089916,-0.059229605011677414,0,0
791,MTR000791,Residential,59.50133678359778,22.988844511309107,3.0,1.1212491051868225,0.3068022594028638,0.0,1,0.0689533100439565,-2.333890289042452,0,0
792,MTR000792,Residential,62.7739336440558,33.30806250173724,5.0,1.133548437153369,0.3416752747430883,0.0,1,0.08096569890038155,-0.055083994254586245,0,0
793,MTR000793,Commercial,253.75142563086172,6.194980901497484,5.0,1.1472286466618138,0.37534811612715857,0.0,1,0.05407165568033466,0.9404191770847353,0,0
794,MTR000794,Commercial,77.07893583134769,11.768382303189933,3.0,1.10722445399524,0.3346687001416371,0.0,1,0.08327759092282352,1.3360175906561798,0,0
795,MTR000795,Residential,19.57217001817463,116.40119277857158,12.0,5.6833995164624564,0.012054745657822483,12.0,0,0.47933135267097393,2.8990430892067156,1,1
796,MTR000796,Residential,70.19977358976007,13.254717091241943,5.0,0.904232786452218,0.13496400631455926,0.0,1,0.056107125937047315,0.6358814683906299,0,0
797,MTR000797,Residential,208.88101677557512,14.175248873328167,3.0,1.1166974915668997,0.19140890202588684,0.0,1,0.08527312488018987,-0.636041671847577,0,0
798,MTR000798,Commercial,40.89472325211892,31.765023512676922,1.0,1.119809958676278,0.30744375467247376,0.0,1,0.08005862349385623,0.12050747225475411,0,0
799,MTR000799,Residential,140.1000692896639,38.06502492094704,2.0,1.0645687869328895,0.37531774272737073,0.0,1,0.05569406850714873,-0.8020440324645723,0,0
800,MTR000800,Residential,145.49874610868284,15.726210241080848,2.0,0.879838479235657,0.23688876493833969,0.0,1,0.0670324224089914,0.7239361197273069,1,0
801,MTR000801,Residential,37.875836184221406,28.808872773515706,1.0,0.9852153956596441,0.1114921665974353,0.0,1,0.07458844887506727,-0.7575882235756914,0,0
802,MTR000802,Residential,132.6528170721814,17.212534999608813,4.0,1.0747826010472312,0.26380202546007625,0.0,1,0.06040766932492039,-1.0917882511758328,0,0
803,MTR000803,Residential,123.21024855645686,36.61132037255505,1.0,1.1449486869734224,0.2729214080306176,0.0,1,0.08887967278938395,-0.5634521189951117,0,0
804,MTR000804,Residential,113.14108422962154,31.94533568385084,2.0,0.9833816797708302,0.11503210898199052,0.0,1,0.033220643848080884,-0.9046433636419553,0,0
805,MTR000805,Commercial,38.35806354822275,11.97181110445615,1.0,1.0395946278949917,0.19377407765792823,0.0,1,0.0321766229677265,-0.017455037495940903,0,0
806,MTR000806,Residential,55.74744874371096,16.861505277632382,3.0,0.9101931048871587,0.17311350888435578,0.0,1,0.04772800886235916,1.0983041560365607,0,0
807,MTR000807,Residential,32.24638440134184,6.50154479359031,1.0,1.0980058911014354,0.3615239131577672,0.0,1,0.06681534602709677,0.8821010467062337,0,0
808,MTR000808,Commercial,211.3613919958964,13.802836913022524,4.0,1.0469411181660828,0.23635108029478064,0.0,1,0.06965549449314429,0.919949724672049,0,0
809,MTR000809,Commercial,55.37512375703463,24.82216148551117,1.0,0.8861148894323859,0.1654049495595816,0.0,1,0.05280598032793444,0.7322298603946251,0,0
810,MTR000810,Residential,22.769223267004776,69.16276712058786,13.0,6.6320441762065325,0.0006862775607269466,14.0,0,0.49107776267906944,5.924573062466825,0,1
811,MTR000811,Commercial,78.06971105483288,4.510101697242082,4.0,0.9760188008738341,0.3037466208218891,0.0,1,0.0386784596052,-0.5041557153415525,0,0
812,MTR000812,Residential,34.92279732261764,39.040883090775424,1.0,1.0226425833659094,0.12351652809107756,0.0,1,0.0700790720573965,0.1684096467551088,0,0
813,MTR000813,Commercial,31.724185363545068,12.845354601610055,2.0,0.9984734814329981,0.10967211099896634,0.0,1,0.09250104978264766,0.6107390503873624,0,0
814,MTR000814,Commercial,64.66645815261381,26.73692631830469,5.0,0.9956118685507582,0.11909899997230228,0.0,1,0.059633720316424194,1.9245437395515588,0,0
815,MTR000815,Commercial,104.32781763200225,8.612397024612719,4.0,1.0669869845028448,0.35559616545543127,0.0,1,0.045274830271353816,1.233706763271543,0,0
816,MTR000816,Residential,162.5958469334546,11.302395174065584,2.0,0.9971231083410415,0.36306191304814683,0.0,1,0.0763964659591953,-1.5206193027079857,0,0
817,MTR000817,Residential,67.80650633939578,18.93773319430903,3.0,1.143284610257126,0.18853781320182317,0.0,1,0.09949160335439998,0.9591275601254253,0,0
818,MTR000818,Residential,130.29616090858173,33.36171929207333,4.0,1.068103736409917,0.26626441459566486,0.0,1,0.033192837488654536,-0.20685170498348437,0,0
819,MTR000819,Residential,3.8114648200032852,1.4977912910232167,18.0,2.766290468563282,0.7170136886296841,4.0,0,0.4167126853060866,2.7727781537900955,0,1
820,MTR000820,Residential,137.19406113404176,6.550377963020212,2.0,0.9220115256292449,0.31277862813385005,0.0,1,0.041063801133213104,0.20930879885399123,0,0
821,MTR000821,Residential,77.35024522833139,23.454575089032218,1.0,0.8966203386217046,0.1445635454529943,0.0,1,0.04120371177223114,0.41326797565607554,0,0
822,MTR000822,Residential,18.031211073744743,84.21958295318224,11.0,7.597476371240658,0.002460197191749871,11.0,1,0.3890242722168744,3.1379695370933596,0,1
823,MTR000823,Commercial,107.61464952225754,13.97823602033687,5.0,1.0887183144909514,0.37854059571854715,0.0,1,0.08615265806410143,0.5197374006150093,0,0
824,MTR000824,Commercial,299.1763427011508,15.351525516887216,3.0,0.9784527062386451,0.19356630526448432,0.0,1,0.072461568189139,0.48566124434330793,0,0
825,MTR000825,Residential,35.21846034775228,36.076368896494294,3.0,0.975345641831876,0.32637915956733776,0.0,1,0.058008609486932705,-0.42086072601333513,0,0
826,MTR000826,Commercial,151.14727810808327,35.970976183575175,2.0,1.078061687358748,0.37105936777383786,0.0,1,0.03664489019774102,0.6534759172788638,0,0
827,MTR000827,Residential,176.24123795843406,8.327134787881572,3.0,0.9111659426381571,0.303143481198749,0.0,1,0.08206895718385179,-0.4177606785053562,0,0
828,MTR000828,Residential,299.223615042582,32.815537321559205,3.0,1.009998052825881,0.14817606121693777,0.0,1,0.054265905996315554,0.7519460569193442,0,0
829,MTR000829,Residential,221.5484934511732,16.7641836242296,4.0,0.8510646975594314,0.3581060042511087,0.0,1,0.09681778079223227,0.2220954721460228,0,0
830,MTR000830,Residential,71.82983400872952,33.974710878337305,4.0,1.0990196116587336,0.24913924104526386,0.0,1,0.03285549937824324,-0.3607711584269614,0,0
831,MTR000831,Residential,193.17701632298818,22.055343944617327,2.0,0.8802414354605672,0.3911429939325348,0.0,1,0.05567799038762506,0.36712005755691146,0,0
832,MTR000832,Residential,30.868931173155243,32.69269002367417,1.0,0.873974532803982,0.1725141196273954,1.0,1,0.04213047405216466,-1.215338847077227,0,0
833,MTR000833,Residential,261.25225712084705,23.94929706421108,5.0,0.8887409212199002,0.23498787291058287,0.0,1,0.054562865308264055,0.5754165132611109,0,0
834,MTR000834,Commercial,22.664578083261535,114.29513559484013,12.0,5.746050021342876,0.01336493579988777,3.0,1,0.3727483413346949,4.626245719917463,1,1
835,MTR000835,Residential,117.82846695767189,16.209671116943436,1.0,1.121525211328286,0.3338097507243628,0.0,1,0.07217287003631698,-0.913603628250416,0,0
836,MTR000836,Residential,241.46357159062902,3.457826731516643,2.0,0.8689503192709093,0.16288896638540387,0.0,1,0.05835150470793412,-0.18998186923485968,0,0
837,MTR000837,Residential,17.187012564284622,85.94579277841015,13.0,3.0363699793660044,0.010176449061038807,7.0,0,0.5953767589004761,3.0085329787329913,1,1
838,MTR000838,Commercial,63.560250341097074,34.104835245599325,2.0,1.1392437387596672,0.17853700033081227,0.0,1,0.07391604844690663,0.8193298612855027,0,0
839,MTR000839,Residential,63.89855798591641,12.17919614706275,4.0,1.0772751498157171,0.25756182083712653,0.0,1,0.09607204077141879,0.35822956112380916,0,0
840,MTR000840,Residential,240.7015533641647,35.090292548848296,5.0,0.9303254996618624,0.37752598974584217,0.0,1,0.07447447478151706,-1.7672632419899568,0,0
841,MTR000841,Residential,107.54972648539072,15.294744380454182,5.0,0.988881200073155,0.2370697212743472,0.0,1,0.07731625294496144,-0.11795396126975358,0,0
842,MTR000842,Residential,244.70027258755,23.21050498783675,3.0,0.9584435002282826,0.3649458959115496,0.0,1,0.0801417331757,-2.7420600814042317,0,0
843,MTR000843,Residential,112.26336755647101,7.962299717552564,1.0,1.0819416018655832,0.3965509209784619,0.0,1,0.046974031956510745,-0.49226643517513424,0,0
844,MTR000844,Residential,77.6244863566803,28.656965855676308,5.0,0.9445561870461892,0.3765503529901322,1.0,1,0.04877947487588994,-0.05803729221880852,0,0
845,MTR000845,Residential,289.52145223245685,19.31468287871534,5.0,0.9068001260491211,0.21219981010767883,0.0,1,0.06996530129633885,0.07305673843354853,0,0
846,MTR000846,Residential,228.34424119184447,11.203443896499403,5.0,0.8770221588840673,0.2744214310640973,0.0,1,0.042871907488078016,-1.1578696899559986,0,0
847,MTR000847,Residential,295.9472071580363,27.691535298253918,1.0,1.0334302710218422,0.36119934328562686,0.0,1,0.046516046638093216,-0.449777461236595,0,0
848,MTR000848,Commercial,208.04419976213936,5.3353707366907415,3.0,1.0367449957087111,0.16302248703702343,0.0,1,0.06863421149856094,-0.48249124352868383,0,0
849,MTR000849,Residential,8.22004930214553,1.3566531101157602,16.0,3.975117894662392,0.9211279069996903,12.0,0,0.38385938362544003,4.784458578223578,1,1
850,MTR000850,Residential,185.41022573282214,29.999039609528605,1.0,0.9029870278073774,0.3096207115450902,0.0,1,0.03521517283127282,0.8119178031504148,0,0
851,MTR000851,Residential,35.1819147422253,16.12979781352394,3.0,1.0278556014676665,0.3102946018065481,0.0,1,0.08995343856903967,-0.2569322411923269,0,0
852,MTR000852,Residential,108.63186785347132,15.132024263090896,2.0,1.103794387733804,0.37454222185521846,0.0,1,0.07082579561840999,0.9743301320467425,0,0
853,MTR000853,Residential,265.38156297989445,8.416652995947342,2.0,0.999563463499388,0.37739341377472424,0.0,1,0.038824970454255675,0.5401718922609863,0,0
854,MTR000854,Commercial,210.14733104242887,30.376245696330074,3.0,0.9964629934829474,0.35212199666911426,0.0,1,0.060264821325695314,-1.0267227906489778,0,0
855,MTR000855,Commercial,66.2974849401929,38.62880845878116,1.0,0.9525272806895688,0.2415518391534583,0.0,1,0.07469538681266875,-2.464478981739142,0,0
856,MTR000856,Residential,205.40088274274797,38.37112363651225,5.0,0.9180308660052299,0.11669984381685974,0.0,1,0.04959407523755817,1.2831720382952208,0,0
857,MTR000857,Residential,217.77614580626278,26.72752660468441,3.0,0.9803807106153974,0.32061029491975807,0.0,1,0.032448689463965716,-0.4009955994277295,0,0
858,MTR000858,Residential,220.68540133225397,37.650884555939456,5.0,1.0627371522445686,0.14810773168117009,0.0,1,0.06601940588513384,-0.3183384086459391,0,0
859,MTR000859,Residential,265.87700275904814,7.985020826880545,4.0,0.97299391776597,0.2845882357265621,0.0,1,0.0975076211837497,0.8609291418823034,0,0
860,MTR000860,Residential,134.8047406542888,22.629369029710595,3.0,0.9915813785669375,0.25978982320863464,0.0,1,0.039910074397496935,0.6399619437729127,0,0
861,MTR000861,Commercial,273.47898770748174,15.165832908989353,3.0,1.098067970147677,0.35337134430057016,0.0,1,0.040798608470762915,-1.399150525243477,0,0
862,MTR000862,Commercial,149.41932747180653,39.840489975636906,3.0,0.9806192890634798,0.147847190149363,0.0,1,0.06726401334973833,1.0784449501189852,1,0
863,MTR000863,Commercial,105.26516555192931,35.25033059027087,4.0,1.0104714352569384,0.3081031109355767,0.0,1,0.09119040815564561,0.03312823131398367,0,0
864,MTR000864,Commercial,44.481393710624324,28.103241837423493,2.0,1.0576092085459339,0.219493017104015,1.0,1,0.09994251224348084,-0.916906897712951,0,0
865,MTR000865,Residential,47.86460098529892,26.346988539634417,2.0,0.8815655422425472,0.2772058439146756,0.0,1,0.066055610846881,1.4054837919697127,0,0
866,MTR000866,Residential,150.87182486081295,6.288609499084965,2.0,0.9189775490636681,0.23405237633958909,0.0,1,0.03948123369002798,1.4423675643780145,0,0
867,MTR000867,Residential,185.59785724503956,37.833345794703156,3.0,1.0418172657709004,0.2068680662468127,0.0,1,0.043067178753701876,-0.21533546439671297,0,0
868,MTR000868,Commercial,113.64272198645679,30.182237107469593,5.0,1.0066868419933515,0.10299813245757124,0.0,1,0.0882137749038677,0.28964399245544287,0,0
869,MTR000869,Residential,110.25420808132664,31.307236813260765,3.0,0.9889986704638818,0.13672324200597008,1.0,1,0.07129390950169098,1.3110089975600259,0,0
870,MTR000870,Residential,10.22755354936526,1.9003981137919996,10.0,6.065905721691345,0.7943152834343447,7.0,0,0.5632859501531106,4.855844658611354,1,1
871,MTR000871,Residential,151.8346229288668,10.114424159590152,5.0,1.0195592563533253,0.13931266274362974,0.0,1,0.06046539908142304,-0.5430961725482992,0,0
872,MTR000872,Residential,163.0068853780748,5.3047467697254564,5.0,0.9574255905680134,0.15292800898072043,0.0,1,0.0745981602335229,0.5302027662033714,0,0
873,MTR000873,Residential,272.60963090231144,27.60273673179541,2.0,1.0114758239034296,0.15625841438396826,0.0,1,0.0877419583776474,0.743917155703693,0,0
874,MTR000874,Commercial,245.9415084003615,12.97960663298814,5.0,0.8689046172078431,0.3712422246712901,0.0,1,0.04893665388327388,0.13753432741278168,1,0
875,MTR000875,Residential,161.89382081817445,24.394602508013666,2.0,1.0262063893413966,0.2411189058531917,0.0,1,0.0490024446988975,-0.2996091998199602,0,0
876,MTR000876,Residential,136.162704277539,4.030514890858652,1.0,1.009610406050017,0.27658227570815663,0.0,1,0.09438684337471676,0.802361452668328,0,0
877,MTR000877,Commercial,213.6302090706826,19.315111219017496,3.0,0.927974942157317,0.18695063871389211,0.0,1,0.04193985498196851,1.513645139996558,0,0
878,MTR000878,Residential,277.1818403487713,12.183896141606363,1.0,1.1467768715845175,0.18279491010135726,0.0,1,0.03543992386338744,-0.7859871226689455,0,0
879,MTR000879,Industrial,164.12705189197573,21.330827400218134,1.0,1.0007595052771225,0.17816350423292138,0.0,1,0.04846170880663948,-0.7873382253700353,0,0
880,MTR000880,Residential,92.10238606767982,24.64965662815059,2.0,1.1306965388228631,0.17209172485478175,0.0,1,0.043778877092859506,0.866574198485632,0,0
881,MTR000881,Commercial,295.5933098211217,37.49325366296429,2.0,0.8587119706627658,0.33264872549082347,0.0,1,0.06545202818116602,0.008154332245060724,1,0
882,MTR000882,Commercial,219.66554204690806,15.530557366527503,5.0,0.8859521984623612,0.3202345903193258,1.0,1,0.03886512495430389,-1.0969551969332723,0,0
883,MTR000883,Commercial,294.79962276752593,8.190300870140973,4.0,1.0665771909786799,0.2213128602148737,0.0,1,0.07283504133406599,0.5477461500850797,0,0
884,MTR000884,Residential,88.02641199982688,33.01665837078641,2.0,1.0501004598042594,0.36094720266610947,0.0,1,0.08386861001157284,-0.8370057594596212,0,0
885,MTR000885,Residential,248.84939931109488,19.837459995591807,5.0,1.050916902349345,0.28177268296398894,0.0,1,0.05708963668660047,-0.06723472954197333,0,0
886,MTR000886,Residential,100.14956636115924,2.9818809443604253,3.0,0.9973802885470002,0.11324681473351937,0.0,1,0.043672218738035146,0.14477170987184715,0,0
887,MTR000887,Commercial,158.37844311283808,23.275937858366078,2.0,1.0437072005348615,0.3313603087109901,1.0,1,0.04491015342931018,-0.9389867189524339,0,0
888,MTR000888,Residential,150.6129223598005,37.25607621626199,4.0,0.9873142154494697,0.1965311710745491,0.0,1,0.08479841243603038,1.1042556596638007,0,0
889,MTR000889,Residential,80.37309649385256,20.65875098141858,2.0,1.1332798478966652,0.28776706466164825,0.0,1,0.07304276471353113,1.9562391720969659,0,0
890,MTR000890,Commercial,297.8299417544337,6.670624936605309,4.0,0.9969070126482644,0.2717243133918992,0.0,1,0.057599789980809626,-1.4498858261376848,0,0
891,MTR000891,Residential,285.0011173274619,14.959819167563694,4.0,0.876484749575475,0.3497477110168433,0.0,1,0.04518027929572011,0.13280550785695697,0,0
892,MTR000892,Commercial,8.408530757120932,64.40397948810694,15.0,4.494050826295664,0.00875445345067539,10.0,1,0.4607240182094543,4.226876437462257,1,1
893,MTR000893,Residential,134.71304427757144,12.312493013024215,1.0,0.9686852397379805,0.26556854184974377,0.0,1,0.047868498059714146,0.8003175306589361,0,0
894,MTR000894,Residential,86.39833548139421,4.4928290679111225,2.0,1.0735240513486652,0.22099296639787347,0.0,1,0.09772977973873578,-0.45359933414163767,0,0
895,MTR000895,Residential,247.12470254564872,20.100855152785915,5.0,1.1330282098750848,0.22947862317930087,0.0,1,0.078929585983532,-0.17541862825110735,0,0
896,MTR000896,Commercial,287.26005459067665,36.24784989626941,2.0,0.8578854317012821,0.38703046516445516,0.0,1,0.048141574665852824,0.09090188899003673,0,0
897,MTR000897,Residential,295.70978613985443,34.525157204469316,1.0,1.034111944554873,0.2865472258917324,0.0,1,0.04639139261716155,-0.09643573428054499,0,0
898,MTR000898,Residential,240.06681564905637,2.009231508511484,1.0,1.0787577031281927,0.38945937982158996,0.0,1,0.05021651485450645,-0.5577876134805541,0,0
899,MTR000899,Industrial,269.79191101218964,26.50452965032962,4.0,1.005057557661195,0.3009244353063472,0.0,1,0.06833443474732301,0.7688206468597879,0,0
900,MTR000900,Residential,190.06684873718973,22.824816894707133,3.0,1.101550757597091,0.2687743161293989,0.0,1,0.032870754141568634,0.31198192811151737,0,0
901,MTR000901,Residential,242.9212470306233,19.63144586273447,4.0,0.9248056932720106,0.3928285537334466,0.0,1,0.0888069310967385,0.086384711293189,0,0
902,MTR000902,Residential,218.71618369159413,10.877143217377,3.0,0.8643201369036267,0.17700720215981897,0.0,1,0.05672500461826566,0.34500301792086446,0,0
903,MTR000903,Commercial,266.0629802170117,36.35130447039284,3.0,0.9227193628755667,0.3748701499939646,0.0,1,0.0672340097174309,0.5853519098371305,0,0
904,MTR000904,Residential,86.89034024414485,13.455335083605382,1.0,0.9878039113982023,0.2168240627647312,0.0,1,0.09037240464725646,-0.016520409282391603,0,0
905,MTR000905,Residential,12.671725123011559,1.0966934701260005,13.0,2.737578140930569,0.865743675414886,12.0,1,0.47844725465956084,5.292738606639413,1,1
906,MTR000906,Residential,122.29068495842651,34.62680406533493,5.0,1.124797600408623,0.23344089731098994,0.0,1,0.09001792050332952,0.5957191592930527,0,0
907,MTR000907,Residential,132.35539314142278,9.99413909813376,3.0,0.9130555310864631,0.11727754862495458,0.0,1,0.03531987708114865,-1.0207732556117177,0,0
908,MTR000908,Residential,222.2883897638347,20.338846955137786,4.0,1.0303230397019179,0.24041040787681814,0.0,1,0.09653831514045262,0.17296112682239076,0,0
909,MTR000909,Industrial,230.40836054375353,7.390087109445437,1.0,0.9685265567069898,0.2230940882928814,0.0,1,0.042177708815216854,-1.048148991476699,0,0
910,MTR000910,Residential,142.27101336497097,32.092448460045006,3.0,0.9124893169254075,0.1061435383373198,0.0,1,0.0362159511266997,-0.7711105514539525,0,0
911,MTR000911,Residential,95.45062775207167,38.225672368130155,5.0,0.8958417427954849,0.33316855600049733,0.0,1,0.035148682270536274,-0.23009144949993945,0,0
912,MTR000912,Residential,122.13691345906221,2.6870815038160467,5.0,1.0689622037927922,0.11755214543483093,0.0,1,0.09893702639653328,-0.3686991242558416,0,0
913,MTR000913,Commercial,166.47288183582148,29.022629046580864,4.0,1.0155370190738486,0.3983290537600812,0.0,1,0.03718951104757476,-0.624374390323375,0,0
914,MTR000914,Residential,52.53530294713349,23.966739876471678,3.0,1.1194777251024473,0.32638653482968194,0.0,1,0.07827223003420736,-0.10578618333615537,0,0
915,MTR000915,Commercial,138.8660941559781,26.329534768186498,4.0,1.0043506494571275,0.3740687667517909,0.0,1,0.049803944282447415,1.0290552103790427,0,0
916,MTR000916,Residential,198.31960870304883,12.153976028470815,1.0,0.8840381504574307,0.1419130571947475,0.0,1,0.06166127326857929,1.0589964391403999,0,0
917,MTR000917,Residential,161.2552310080295,20.67754058160941,2.0,1.105219205375811,0.3908771009363803,0.0,1,0.053916814709934306,1.1624923890297907,0,0
918,MTR000918,Residential,209.23260821023578,6.725122062811607,1.0,0.8796613465160953,0.35075290746044663,0.0,1,0.07959252821218851,1.8450506519811896,0,0
